# calculator golden matrix — cameras=100 per row; units = recommended
# unit count for VX5-V600-320 alone (VSR floor 1.1; no storage floor —
# storageGb already carries the utilization buffer and the binary charge).
# storageGb = required decimal RAID-net at the 88% default Max disk utilization.
# recordedStorageGb = modeled video over the row's retention, no buffer, no
# binary charge. The separate rawStorageGb column is gone: ADR 0131 removed the
# +5% audio/metadata term that was the only difference between the two.
# bitrateMbps / bandwidthMbps are DECIMAL and at the event peak (duty cycle 1.0).
# ret = the row's own per-group retention in days (ADR 0132).
# resIdx = index into RESOLUTIONS; cxIdx = index into COMPLEXITIES.
resIdx,fps,codec,cxIdx,motion,ret,rec,frameKb,bitrateMbps,bandwidthMbps,recordedStorageGb,storageGb,units
24,5,h265smart,5,75,90,50,477.8472,21.84546,2184.546,796266.9,1013155,4
24,5,h265smart,5,100,7,100,477.8472,21.84546,2184.546,165151.7,210135.9,2
24,5,h265smart,5,100,7,50,477.8472,21.84546,2184.546,82575.83,105067.9,2
24,5,h265smart,5,100,30,100,477.8472,21.84546,2184.546,707792.8,900582.3,4
24,5,h265smart,5,100,30,50,477.8472,21.84546,2184.546,353896.4,450291.1,2
24,5,h265smart,5,100,60,100,477.8472,21.84546,2184.546,1415586,1801165,7
24,5,h265smart,5,100,60,50,477.8472,21.84546,2184.546,707792.8,900582.3,4
24,5,h265smart,5,100,90,100,477.8472,21.84546,2184.546,2123378,2701747,10
24,5,h265smart,5,100,90,50,477.8472,21.84546,2184.546,1061689,1350873,5
24,10,h265,0,0,7,100,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,7,50,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,30,100,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,30,50,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,60,100,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,60,50,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,90,100,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,0,90,50,85.32986,7.279476,727.9476,0.000000,0.000000,2
24,10,h265,0,25,7,100,85.32986,7.279476,727.9476,13758.21,17505.69,2
24,10,h265,0,25,7,50,85.32986,7.279476,727.9476,6879.105,8752.843,2
24,10,h265,0,25,30,100,85.32986,7.279476,727.9476,58963.75,75024.37,2
24,10,h265,0,25,30,50,85.32986,7.279476,727.9476,29481.88,37512.19,2
24,10,h265,0,25,60,100,85.32986,7.279476,727.9476,117927.5,150048.7,2
24,10,h265,0,25,60,50,85.32986,7.279476,727.9476,58963.75,75024.37,2
24,10,h265,0,25,90,100,85.32986,7.279476,727.9476,176891.3,225073.1,2
24,10,h265,0,25,90,50,85.32986,7.279476,727.9476,88445.63,112536.6,2
24,10,h265,0,50,7,100,85.32986,7.279476,727.9476,27516.42,35011.37,2
24,10,h265,0,50,7,50,85.32986,7.279476,727.9476,13758.21,17505.69,2
24,10,h265,0,50,30,100,85.32986,7.279476,727.9476,117927.5,150048.7,2
24,10,h265,0,50,30,50,85.32986,7.279476,727.9476,58963.75,75024.37,2
24,10,h265,0,50,60,100,85.32986,7.279476,727.9476,235855.0,300097.5,2
24,10,h265,0,50,60,50,85.32986,7.279476,727.9476,117927.5,150048.7,2
24,10,h265,0,50,90,100,85.32986,7.279476,727.9476,353782.5,450146.2,2
24,10,h265,0,50,90,50,85.32986,7.279476,727.9476,176891.3,225073.1,2
24,10,h265,0,75,7,100,85.32986,7.279476,727.9476,41274.63,52517.06,2
24,10,h265,0,75,7,50,85.32986,7.279476,727.9476,20637.31,26258.53,2
24,10,h265,0,75,30,100,85.32986,7.279476,727.9476,176891.3,225073.1,2
24,10,h265,0,75,30,50,85.32986,7.279476,727.9476,88445.63,112536.6,2
24,10,h265,0,75,60,100,85.32986,7.279476,727.9476,353782.5,450146.2,2
24,10,h265,0,75,60,50,85.32986,7.279476,727.9476,176891.3,225073.1,2
24,10,h265,0,75,90,100,85.32986,7.279476,727.9476,530673.8,675219.3,3
24,10,h265,0,75,90,50,85.32986,7.279476,727.9476,265336.9,337609.7,2
24,10,h265,0,100,7,100,85.32986,7.279476,727.9476,55032.84,70022.75,2
24,10,h265,0,100,7,50,85.32986,7.279476,727.9476,27516.42,35011.37,2
24,10,h265,0,100,30,100,85.32986,7.279476,727.9476,235855.0,300097.5,2
24,10,h265,0,100,30,50,85.32986,7.279476,727.9476,117927.5,150048.7,2
24,10,h265,0,100,60,100,85.32986,7.279476,727.9476,471710.0,600195.0,3
24,10,h265,0,100,60,50,85.32986,7.279476,727.9476,235855.0,300097.5,2
24,10,h265,0,100,90,100,85.32986,7.279476,727.9476,707565.1,900292.5,4
24,10,h265,0,100,90,50,85.32986,7.279476,727.9476,353782.5,450146.2,2
24,10,h265,1,0,7,100,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,7,50,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,30,100,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,30,50,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,60,100,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,60,50,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,90,100,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,0,90,50,127.9948,10.91921,1091.921,0.000000,0.000000,2
24,10,h265,1,25,7,100,127.9948,10.91921,1091.921,20637.31,26258.53,2
24,10,h265,1,25,7,50,127.9948,10.91921,1091.921,10318.66,13129.27,2
24,10,h265,1,25,30,100,127.9948,10.91921,1091.921,88445.63,112536.6,2
24,10,h265,1,25,30,50,127.9948,10.91921,1091.921,44222.82,56268.28,2
24,10,h265,1,25,60,100,127.9948,10.91921,1091.921,176891.3,225073.1,2
24,10,h265,1,25,60,50,127.9948,10.91921,1091.921,88445.63,112536.6,2
24,10,h265,1,25,90,100,127.9948,10.91921,1091.921,265336.9,337609.7,2
24,10,h265,1,25,90,50,127.9948,10.91921,1091.921,132668.4,168804.8,2
24,10,h265,1,50,7,100,127.9948,10.91921,1091.921,41274.63,52517.06,2
24,10,h265,1,50,7,50,127.9948,10.91921,1091.921,20637.31,26258.53,2
24,10,h265,1,50,30,100,127.9948,10.91921,1091.921,176891.3,225073.1,2
24,10,h265,1,50,30,50,127.9948,10.91921,1091.921,88445.63,112536.6,2
24,10,h265,1,50,60,100,127.9948,10.91921,1091.921,353782.5,450146.2,2
24,10,h265,1,50,60,50,127.9948,10.91921,1091.921,176891.3,225073.1,2
24,10,h265,1,50,90,100,127.9948,10.91921,1091.921,530673.8,675219.3,3
24,10,h265,1,50,90,50,127.9948,10.91921,1091.921,265336.9,337609.7,2
24,10,h265,1,75,7,100,127.9948,10.91921,1091.921,61911.94,78775.59,2
24,10,h265,1,75,7,50,127.9948,10.91921,1091.921,30955.97,39387.80,2
24,10,h265,1,75,30,100,127.9948,10.91921,1091.921,265336.9,337609.7,2
24,10,h265,1,75,30,50,127.9948,10.91921,1091.921,132668.4,168804.8,2
24,10,h265,1,75,60,100,127.9948,10.91921,1091.921,530673.8,675219.3,3
24,10,h265,1,75,60,50,127.9948,10.91921,1091.921,265336.9,337609.7,2
24,10,h265,1,75,90,100,127.9948,10.91921,1091.921,796010.7,1012829,4
24,10,h265,1,75,90,50,127.9948,10.91921,1091.921,398005.3,506414.5,2
24,10,h265,1,100,7,100,127.9948,10.91921,1091.921,82549.26,105034.1,2
24,10,h265,1,100,7,50,127.9948,10.91921,1091.921,41274.63,52517.06,2
24,10,h265,1,100,30,100,127.9948,10.91921,1091.921,353782.5,450146.2,2
24,10,h265,1,100,30,50,127.9948,10.91921,1091.921,176891.3,225073.1,2
24,10,h265,1,100,60,100,127.9948,10.91921,1091.921,707565.1,900292.5,4
24,10,h265,1,100,60,50,127.9948,10.91921,1091.921,353782.5,450146.2,2
24,10,h265,1,100,90,100,127.9948,10.91921,1091.921,1061348,1350439,5
24,10,h265,1,100,90,50,127.9948,10.91921,1091.921,530673.8,675219.3,3
24,10,h265,2,0,7,100,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,7,50,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,30,100,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,30,50,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,60,100,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,60,50,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,90,100,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,0,90,50,191.9922,16.37882,1637.882,0.000000,0.000000,2
24,10,h265,2,25,7,100,191.9922,16.37882,1637.882,30955.97,39387.80,2
24,10,h265,2,25,7,50,191.9922,16.37882,1637.882,15477.99,19693.90,2
24,10,h265,2,25,30,100,191.9922,16.37882,1637.882,132668.4,168804.8,2
24,10,h265,2,25,30,50,191.9922,16.37882,1637.882,66334.22,84402.42,2
24,10,h265,2,25,60,100,191.9922,16.37882,1637.882,265336.9,337609.7,2
24,10,h265,2,25,60,50,191.9922,16.37882,1637.882,132668.4,168804.8,2
24,10,h265,2,25,90,100,191.9922,16.37882,1637.882,398005.3,506414.5,2
24,10,h265,2,25,90,50,191.9922,16.37882,1637.882,199002.7,253207.3,2
24,10,h265,2,50,7,100,191.9922,16.37882,1637.882,61911.94,78775.59,2
24,10,h265,2,50,7,50,191.9922,16.37882,1637.882,30955.97,39387.80,2
24,10,h265,2,50,30,100,191.9922,16.37882,1637.882,265336.9,337609.7,2
24,10,h265,2,50,30,50,191.9922,16.37882,1637.882,132668.4,168804.8,2
24,10,h265,2,50,60,100,191.9922,16.37882,1637.882,530673.8,675219.3,3
24,10,h265,2,50,60,50,191.9922,16.37882,1637.882,265336.9,337609.7,2
24,10,h265,2,50,90,100,191.9922,16.37882,1637.882,796010.7,1012829,4
24,10,h265,2,50,90,50,191.9922,16.37882,1637.882,398005.3,506414.5,2
24,10,h265,2,75,7,100,191.9922,16.37882,1637.882,92867.91,118163.4,2
24,10,h265,2,75,7,50,191.9922,16.37882,1637.882,46433.96,59081.69,2
24,10,h265,2,75,30,100,191.9922,16.37882,1637.882,398005.3,506414.5,2
24,10,h265,2,75,30,50,191.9922,16.37882,1637.882,199002.7,253207.3,2
24,10,h265,2,75,60,100,191.9922,16.37882,1637.882,796010.7,1012829,4
24,10,h265,2,75,60,50,191.9922,16.37882,1637.882,398005.3,506414.5,2
24,10,h265,2,75,90,100,191.9922,16.37882,1637.882,1194016,1519244,6
24,10,h265,2,75,90,50,191.9922,16.37882,1637.882,597008.0,759621.8,3
24,10,h265,2,100,7,100,191.9922,16.37882,1637.882,123823.9,157551.2,2
24,10,h265,2,100,7,50,191.9922,16.37882,1637.882,61911.94,78775.59,2
24,10,h265,2,100,30,100,191.9922,16.37882,1637.882,530673.8,675219.3,3
24,10,h265,2,100,30,50,191.9922,16.37882,1637.882,265336.9,337609.7,2
24,10,h265,2,100,60,100,191.9922,16.37882,1637.882,1061348,1350439,5
24,10,h265,2,100,60,50,191.9922,16.37882,1637.882,530673.8,675219.3,3
24,10,h265,2,100,90,100,191.9922,16.37882,1637.882,1592021,2025658,8
24,10,h265,2,100,90,50,191.9922,16.37882,1637.882,796010.7,1012829,4
24,10,h265,3,0,7,100,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,7,50,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,30,100,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,30,50,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,60,100,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,60,50,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,90,100,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,0,90,50,287.9883,24.56823,2456.823,0.000000,0.000000,2
24,10,h265,3,25,7,100,287.9883,24.56823,2456.823,46433.96,59081.69,2
24,10,h265,3,25,7,50,287.9883,24.56823,2456.823,23216.98,29540.85,2
24,10,h265,3,25,30,100,287.9883,24.56823,2456.823,199002.7,253207.3,2
24,10,h265,3,25,30,50,287.9883,24.56823,2456.823,99501.34,126603.6,2
24,10,h265,3,25,60,100,287.9883,24.56823,2456.823,398005.3,506414.5,2
24,10,h265,3,25,60,50,287.9883,24.56823,2456.823,199002.7,253207.3,2
24,10,h265,3,25,90,100,287.9883,24.56823,2456.823,597008.0,759621.8,3
24,10,h265,3,25,90,50,287.9883,24.56823,2456.823,298504.0,379810.9,2
24,10,h265,3,50,7,100,287.9883,24.56823,2456.823,92867.91,118163.4,2
24,10,h265,3,50,7,50,287.9883,24.56823,2456.823,46433.96,59081.69,2
24,10,h265,3,50,30,100,287.9883,24.56823,2456.823,398005.3,506414.5,2
24,10,h265,3,50,30,50,287.9883,24.56823,2456.823,199002.7,253207.3,2
24,10,h265,3,50,60,100,287.9883,24.56823,2456.823,796010.7,1012829,4
24,10,h265,3,50,60,50,287.9883,24.56823,2456.823,398005.3,506414.5,2
24,10,h265,3,50,90,100,287.9883,24.56823,2456.823,1194016,1519244,6
24,10,h265,3,50,90,50,287.9883,24.56823,2456.823,597008.0,759621.8,3
24,10,h265,3,75,7,100,287.9883,24.56823,2456.823,139301.9,177245.1,2
24,10,h265,3,75,7,50,287.9883,24.56823,2456.823,69650.93,88622.54,2
24,10,h265,3,75,30,100,287.9883,24.56823,2456.823,597008.0,759621.8,3
24,10,h265,3,75,30,50,287.9883,24.56823,2456.823,298504.0,379810.9,2
24,10,h265,3,75,60,100,287.9883,24.56823,2456.823,1194016,1519244,6
24,10,h265,3,75,60,50,287.9883,24.56823,2456.823,597008.0,759621.8,3
24,10,h265,3,75,90,100,287.9883,24.56823,2456.823,1791024,2278865,9
24,10,h265,3,75,90,50,287.9883,24.56823,2456.823,895512.0,1139433,5
24,10,h265,3,100,7,100,287.9883,24.56823,2456.823,185735.8,236326.8,2
24,10,h265,3,100,7,50,287.9883,24.56823,2456.823,92867.91,118163.4,2
24,10,h265,3,100,30,100,287.9883,24.56823,2456.823,796010.7,1012829,4
24,10,h265,3,100,30,50,287.9883,24.56823,2456.823,398005.3,506414.5,2
24,10,h265,3,100,60,100,287.9883,24.56823,2456.823,1592021,2025658,8
24,10,h265,3,100,60,50,287.9883,24.56823,2456.823,796010.7,1012829,4
24,10,h265,3,100,90,100,287.9883,24.56823,2456.823,2388032,3038487,11
24,10,h265,3,100,90,50,287.9883,24.56823,2456.823,1194016,1519244,6
24,10,h265,4,0,7,100,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,7,50,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,30,100,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,30,50,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,60,100,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,60,50,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,90,100,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,0,90,50,426.6493,36.39738,3639.738,0.000000,0.000000,2
24,10,h265,4,25,7,100,426.6493,36.39738,3639.738,68791.05,87528.43,2
24,10,h265,4,25,7,50,426.6493,36.39738,3639.738,34395.52,43764.22,2
24,10,h265,4,25,30,100,426.6493,36.39738,3639.738,294818.8,375121.9,2
24,10,h265,4,25,30,50,426.6493,36.39738,3639.738,147409.4,187560.9,2
24,10,h265,4,25,60,100,426.6493,36.39738,3639.738,589637.5,750243.7,3
24,10,h265,4,25,60,50,426.6493,36.39738,3639.738,294818.8,375121.9,2
24,10,h265,4,25,90,100,426.6493,36.39738,3639.738,884456.3,1125366,5
24,10,h265,4,25,90,50,426.6493,36.39738,3639.738,442228.2,562682.8,3
24,10,h265,4,50,7,100,426.6493,36.39738,3639.738,137582.1,175056.9,2
24,10,h265,4,50,7,50,426.6493,36.39738,3639.738,68791.05,87528.43,2
24,10,h265,4,50,30,100,426.6493,36.39738,3639.738,589637.5,750243.7,3
24,10,h265,4,50,30,50,426.6493,36.39738,3639.738,294818.8,375121.9,2
24,10,h265,4,50,60,100,426.6493,36.39738,3639.738,1179275,1500487,6
24,10,h265,4,50,60,50,426.6493,36.39738,3639.738,589637.5,750243.7,3
24,10,h265,4,50,90,100,426.6493,36.39738,3639.738,1768913,2250731,9
24,10,h265,4,50,90,50,426.6493,36.39738,3639.738,884456.3,1125366,5
24,10,h265,4,75,7,100,426.6493,36.39738,3639.738,206373.1,262585.3,2
24,10,h265,4,75,7,50,426.6493,36.39738,3639.738,103186.6,131292.7,2
24,10,h265,4,75,30,100,426.6493,36.39738,3639.738,884456.3,1125366,5
24,10,h265,4,75,30,50,426.6493,36.39738,3639.738,442228.2,562682.8,3
24,10,h265,4,75,60,100,426.6493,36.39738,3639.738,1768913,2250731,9
24,10,h265,4,75,60,50,426.6493,36.39738,3639.738,884456.3,1125366,5
24,10,h265,4,75,90,100,426.6493,36.39738,3639.738,2653369,3376097,13
24,10,h265,4,75,90,50,426.6493,36.39738,3639.738,1326684,1688048,7
24,10,h265,4,100,7,100,426.6493,36.39738,3639.738,275164.2,350113.7,2
24,10,h265,4,100,7,50,426.6493,36.39738,3639.738,137582.1,175056.9,2
24,10,h265,4,100,30,100,426.6493,36.39738,3639.738,1179275,1500487,6
24,10,h265,4,100,30,50,426.6493,36.39738,3639.738,589637.5,750243.7,3
24,10,h265,4,100,60,100,426.6493,36.39738,3639.738,2358550,3000975,11
24,10,h265,4,100,60,50,426.6493,36.39738,3639.738,1179275,1500487,6
24,10,h265,4,100,90,100,426.6493,36.39738,3639.738,3537825,4501462,17
24,10,h265,4,100,90,50,426.6493,36.39738,3639.738,1768913,2250731,9
24,10,h265,5,0,7,100,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,7,50,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,30,100,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,30,50,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,60,100,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,60,50,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,90,100,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,0,90,50,597.3090,50.95633,5095.633,0.000000,0.000000,2
24,10,h265,5,25,7,100,597.3090,50.95633,5095.633,96307.47,122539.8,2
24,10,h265,5,25,7,50,597.3090,50.95633,5095.633,48153.73,61269.90,2
24,10,h265,5,25,30,100,597.3090,50.95633,5095.633,412746.3,525170.6,2
24,10,h265,5,25,30,50,597.3090,50.95633,5095.633,206373.1,262585.3,2
24,10,h265,5,25,60,100,597.3090,50.95633,5095.633,825492.6,1050341,4
24,10,h265,5,25,60,50,597.3090,50.95633,5095.633,412746.3,525170.6,2
24,10,h265,5,25,90,100,597.3090,50.95633,5095.633,1238239,1575512,6
24,10,h265,5,25,90,50,597.3090,50.95633,5095.633,619119.4,787755.9,3
24,10,h265,5,50,7,100,597.3090,50.95633,5095.633,192614.9,245079.6,2
24,10,h265,5,50,7,50,597.3090,50.95633,5095.633,96307.47,122539.8,2
24,10,h265,5,50,30,100,597.3090,50.95633,5095.633,825492.6,1050341,4
24,10,h265,5,50,30,50,597.3090,50.95633,5095.633,412746.3,525170.6,2
24,10,h265,5,50,60,100,597.3090,50.95633,5095.633,1650985,2100682,8
24,10,h265,5,50,60,50,597.3090,50.95633,5095.633,825492.6,1050341,4
24,10,h265,5,50,90,100,597.3090,50.95633,5095.633,2476478,3151024,12
24,10,h265,5,50,90,50,597.3090,50.95633,5095.633,1238239,1575512,6
24,10,h265,5,75,7,100,597.3090,50.95633,5095.633,288922.4,367619.4,2
24,10,h265,5,75,7,50,597.3090,50.95633,5095.633,144461.2,183809.7,2
24,10,h265,5,75,30,100,597.3090,50.95633,5095.633,1238239,1575512,6
24,10,h265,5,75,30,50,597.3090,50.95633,5095.633,619119.4,787755.9,3
24,10,h265,5,75,60,100,597.3090,50.95633,5095.633,2476478,3151024,12
24,10,h265,5,75,60,50,597.3090,50.95633,5095.633,1238239,1575512,6
24,10,h265,5,75,90,100,597.3090,50.95633,5095.633,3714717,4726535,17
24,10,h265,5,75,90,50,597.3090,50.95633,5095.633,1857358,2363268,9
24,10,h265,5,100,7,100,597.3090,50.95633,5095.633,385229.9,490159.2,2
24,10,h265,5,100,7,50,597.3090,50.95633,5095.633,192614.9,245079.6,2
24,10,h265,5,100,30,100,597.3090,50.95633,5095.633,1650985,2100682,8
24,10,h265,5,100,30,50,597.3090,50.95633,5095.633,825492.6,1050341,4
24,10,h265,5,100,60,100,597.3090,50.95633,5095.633,3301970,4201365,16
24,10,h265,5,100,60,50,597.3090,50.95633,5095.633,1650985,2100682,8
24,10,h265,5,100,90,100,597.3090,50.95633,5095.633,4952955,6302047,23
24,10,h265,5,100,90,50,597.3090,50.95633,5095.633,2476478,3151024,12
24,10,h264,0,0,7,100,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,7,50,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,30,100,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,30,50,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,60,100,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,60,50,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,90,100,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,0,90,50,147.1087,12.54982,1254.982,0.000000,0.000000,2
24,10,h264,0,25,7,100,147.1087,12.54982,1254.982,23719.15,30179.80,2
24,10,h264,0,25,7,50,147.1087,12.54982,1254.982,11859.58,15089.90,2
24,10,h264,0,25,30,100,147.1087,12.54982,1254.982,101653.5,129342.0,2
24,10,h264,0,25,30,50,147.1087,12.54982,1254.982,50826.76,64671.01,2
24,10,h264,0,25,60,100,147.1087,12.54982,1254.982,203307.0,258684.0,2
24,10,h264,0,25,60,50,147.1087,12.54982,1254.982,101653.5,129342.0,2
24,10,h264,0,25,90,100,147.1087,12.54982,1254.982,304960.5,388026.0,2
24,10,h264,0,25,90,50,147.1087,12.54982,1254.982,152480.3,194013.0,2
24,10,h264,0,50,7,100,147.1087,12.54982,1254.982,47438.31,60359.61,2
24,10,h264,0,50,7,50,147.1087,12.54982,1254.982,23719.15,30179.80,2
24,10,h264,0,50,30,100,147.1087,12.54982,1254.982,203307.0,258684.0,2
24,10,h264,0,50,30,50,147.1087,12.54982,1254.982,101653.5,129342.0,2
24,10,h264,0,50,60,100,147.1087,12.54982,1254.982,406614.0,517368.1,2
24,10,h264,0,50,60,50,147.1087,12.54982,1254.982,203307.0,258684.0,2
24,10,h264,0,50,90,100,147.1087,12.54982,1254.982,609921.1,776052.1,3
24,10,h264,0,50,90,50,147.1087,12.54982,1254.982,304960.5,388026.0,2
24,10,h264,0,75,7,100,147.1087,12.54982,1254.982,71157.46,90539.41,2
24,10,h264,0,75,7,50,147.1087,12.54982,1254.982,35578.73,45269.71,2
24,10,h264,0,75,30,100,147.1087,12.54982,1254.982,304960.5,388026.0,2
24,10,h264,0,75,30,50,147.1087,12.54982,1254.982,152480.3,194013.0,2
24,10,h264,0,75,60,100,147.1087,12.54982,1254.982,609921.1,776052.1,3
24,10,h264,0,75,60,50,147.1087,12.54982,1254.982,304960.5,388026.0,2
24,10,h264,0,75,90,100,147.1087,12.54982,1254.982,914881.6,1164078,5
24,10,h264,0,75,90,50,147.1087,12.54982,1254.982,457440.8,582039.1,3
24,10,h264,0,100,7,100,147.1087,12.54982,1254.982,94876.61,120719.2,2
24,10,h264,0,100,7,50,147.1087,12.54982,1254.982,47438.31,60359.61,2
24,10,h264,0,100,30,100,147.1087,12.54982,1254.982,406614.0,517368.1,2
24,10,h264,0,100,30,50,147.1087,12.54982,1254.982,203307.0,258684.0,2
24,10,h264,0,100,60,100,147.1087,12.54982,1254.982,813228.1,1034736,4
24,10,h264,0,100,60,50,147.1087,12.54982,1254.982,406614.0,517368.1,2
24,10,h264,0,100,90,100,147.1087,12.54982,1254.982,1219842,1552104,6
24,10,h264,0,100,90,50,147.1087,12.54982,1254.982,609921.1,776052.1,3
24,10,h264,1,0,7,100,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,7,50,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,30,100,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,30,50,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,60,100,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,60,50,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,90,100,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,0,90,50,220.6630,18.82472,1882.472,0.000000,0.000000,2
24,10,h264,1,25,7,100,220.6630,18.82472,1882.472,35578.73,45269.71,2
24,10,h264,1,25,7,50,220.6630,18.82472,1882.472,17789.36,22634.85,2
24,10,h264,1,25,30,100,220.6630,18.82472,1882.472,152480.3,194013.0,2
24,10,h264,1,25,30,50,220.6630,18.82472,1882.472,76240.13,97006.51,2
24,10,h264,1,25,60,100,220.6630,18.82472,1882.472,304960.5,388026.0,2
24,10,h264,1,25,60,50,220.6630,18.82472,1882.472,152480.3,194013.0,2
24,10,h264,1,25,90,100,220.6630,18.82472,1882.472,457440.8,582039.1,3
24,10,h264,1,25,90,50,220.6630,18.82472,1882.472,228720.4,291019.5,2
24,10,h264,1,50,7,100,220.6630,18.82472,1882.472,71157.46,90539.41,2
24,10,h264,1,50,7,50,220.6630,18.82472,1882.472,35578.73,45269.71,2
24,10,h264,1,50,30,100,220.6630,18.82472,1882.472,304960.5,388026.0,2
24,10,h264,1,50,30,50,220.6630,18.82472,1882.472,152480.3,194013.0,2
24,10,h264,1,50,60,100,220.6630,18.82472,1882.472,609921.1,776052.1,3
24,10,h264,1,50,60,50,220.6630,18.82472,1882.472,304960.5,388026.0,2
24,10,h264,1,50,90,100,220.6630,18.82472,1882.472,914881.6,1164078,5
24,10,h264,1,50,90,50,220.6630,18.82472,1882.472,457440.8,582039.1,3
24,10,h264,1,75,7,100,220.6630,18.82472,1882.472,106736.2,135809.1,2
24,10,h264,1,75,7,50,220.6630,18.82472,1882.472,53368.09,67904.56,2
24,10,h264,1,75,30,100,220.6630,18.82472,1882.472,457440.8,582039.1,3
24,10,h264,1,75,30,50,220.6630,18.82472,1882.472,228720.4,291019.5,2
24,10,h264,1,75,60,100,220.6630,18.82472,1882.472,914881.6,1164078,5
24,10,h264,1,75,60,50,220.6630,18.82472,1882.472,457440.8,582039.1,3
24,10,h264,1,75,90,100,220.6630,18.82472,1882.472,1372322,1746117,7
24,10,h264,1,75,90,50,220.6630,18.82472,1882.472,686161.2,873058.6,4
24,10,h264,1,100,7,100,220.6630,18.82472,1882.472,142314.9,181078.8,2
24,10,h264,1,100,7,50,220.6630,18.82472,1882.472,71157.46,90539.41,2
24,10,h264,1,100,30,100,220.6630,18.82472,1882.472,609921.1,776052.1,3
24,10,h264,1,100,30,50,220.6630,18.82472,1882.472,304960.5,388026.0,2
24,10,h264,1,100,60,100,220.6630,18.82472,1882.472,1219842,1552104,6
